"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.104589083E0,-2.557148203E0,7.519858468E-1,-1.190179696E0,2.919078169E0
2.114524083E0,-2.698899621E0,2.085120610E0,-2.313946132E0,4.121423762E0
2.124458083E0,-2.162143789E0,3.002881452E0,-3.376309202E0,5.009154281E0
2.134393083E0,-1.873964058E0,3.226383085E0,-3.965216205E0,5.444651380E0
2.144327083E0,-1.541480120E0,2.705300276E0,-3.740691310E0,4.866989009E0
2.154262083E0,-9.526967134E-1,2.108904160E0,-3.154481336E0,3.912270476E0
2.164196083E0,-4.357323908E-1,1.311058601E0,-2.431117317E0,2.796259784E0
2.174131083E0,3.142531235E-2,5.433513451E-1,-1.504858424E0,1.600255327E0
2.184065083E0,3.243129291E-1,-1.916717291E-2,-8.119779870E-1,8.745596080E-1
2.194000083E0,7.422380997E-1,-5.967703378E-1,-1.152828267E-1,9.593447571E-1
2.203934083E0,1.154352783E0,-9.174790066E-1,1.914159134E-1,1.486922367E0
2.213869083E0,1.347480907E0,-1.027144121E0,2.143077627E-1,1.707822490E0
2.223804083E0,1.440874974E0,-1.128520807E0,2.732327861E-1,1.850496165E0
2.233738083E0,1.402819102E0,-1.144680757E0,4.140068418E-1,1.857309111E0
2.243673083E0,1.359479978E0,-1.053246092E0,4.267593268E-1,1.771901990E0
2.253607083E0,1.246716717E0,-8.775138724E-1,5.380432427E-1,1.616732414E0
2.263542083E0,6.402955493E-1,-6.905444741E-1,8.943798736E-1,1.298747635E0
2.273476083E0,-2.485749315E-1,-9.422460580E-1,1.376239268E0,1.686313035E0
2.283411083E0,-4.953381763E-1,-8.891568482E-1,1.382358086E0,1.716646058E0
2.293345083E0,-9.031338863E-1,-6.239446878E-1,8.854795343E-1,1.410330385E0
2.303280083E0,-2.446272715E0,-4.400491709E-1,-9.528622627E-3,2.485555122E0
2.313214083E0,-3.379156504E0,-3.111525643E-1,-4.314382687E-1,3.420767980E0
2.323149083E0,-4.049272853E0,-1.216372883E-1,-4.448599675E-1,4.075451712E0
2.333084083E0,-3.957466890E0,-2.093753439E-1,-2.515109646E-1,3.970974689E0
2.343018083E0,-2.770956321E0,-4.138045281E-1,4.386873543E-1,2.835820819E0
2.352953083E0,-1.813564659E0,-6.596647435E-1,6.509342659E-1,2.036636876E0
2.362887083E0,-1.764745598E-1,-9.575224936E-1,-1.159687051E-1,9.805311502E-1
2.372822083E0,8.488034588E-1,-1.042478444E0,-2.185851471E-1,1.361986815E0
2.382756083E0,1.600609942E0,-1.137678131E0,2.079083067E0,2.859868899E0
2.392691083E0,1.839025483E0,-1.353130487E0,3.131992652E0,3.875868265E0
2.402625083E0,1.446748502E0,-1.660609245E0,2.626002384E0,3.427330275E0
2.412560083E0,1.012425510E0,-1.393282732E0,6.836918297E-1,1.853018268E0
2.422495083E0,1.330463024E0,1.192761827E-1,-2.451763543E0,2.792042825E0
2.432429083E0,1.589676818E0,1.200951437E0,-4.342046742E0,4.777313748E0
2.442364083E0,1.260988162E0,1.535418019E0,-4.385676911E0,4.814744189E0
2.452298083E0,2.226609122E-1,1.475295194E0,-2.868826140E0,3.233610553E0
2.462233083E0,-5.832050533E-1,1.659331044E0,-3.921370858E-1,1.802020849E0
2.472167083E0,-1.097628505E0,2.122392517E0,1.975309900E0,3.100191531E0
2.482102083E0,-1.171358825E0,2.388022753E0,2.848881580E0,3.897545435E0
2.492036083E0,-9.375538867E-1,2.327291232E0,2.245891851E0,3.367390975E0
2.501971083E0,-1.015301024E0,2.291853012E0,6.548776281E-1,2.590808968E0
2.511905083E0,-1.434420671E0,2.189727883E0,-3.077529931E-1,2.635750893E0
2.521840083E0,-1.578946301E0,2.018871072E0,-4.598776639E-1,2.603919986E0
2.531775083E0,-1.511245630E0,1.931401404E0,-5.084791356E-1,2.504541029E0
2.541709083E0,-1.178551631E0,1.810425435E0,-7.985156500E-1,2.303096057E0
2.551644083E0,-5.722043576E-1,1.298749627E0,-1.012163262E0,1.743170356E0
2.561578083E0,-2.379262016E-1,-6.466500109E-1,-1.116976649E0,1.312403120E0
2.571513083E0,-5.007314287E-1,-1.666976278E0,-7.676704180E-1,1.902330084E0
2.581447083E0,-5.957624240E-1,-2.302742282E0,9.611126840E-2,2.380502523E0
2.591382083E0,4.488569049E-1,-2.007254409E0,1.766107634E-1,2.064396799E0
2.601316083E0,7.342878599E-1,-1.272026682E0,-1.337971580E-1,1.474832947E0
2.611251083E0,9.233662026E-1,-2.966175556E-1,-3.944169152E-1,1.046972694E0
2.621185083E0,6.315716498E-1,-4.530890465E-1,-8.426488258E-1,1.146398481E0
2.631120083E0,1.700589582E-3,-9.526377296E-1,-9.403394271E-1,1.338566313E0
2.641055083E0,-2.536380355E-1,-1.276908522E0,-8.152673382E-1,1.536062648E0
2.650989083E0,-9.455759742E-1,-1.300887369E0,5.979261862E-1,1.715790661E0
2.660924083E0,-1.613662828E0,-1.851494524E0,1.308829934E0,2.782979607E0
2.670858083E0,-1.311635282E0,-2.536660144E0,-1.274881293E0,3.127355770E0
2.680793083E0,-5.344525407E-1,-2.579167063E0,1.595387063E0,3.079448350E0
2.690727083E0,-1.748621243E0,-3.834709275E0,4.622530367E0,6.255434315E0
2.700662083E0,-1.052616273E0,-4.571068438E0,3.770705945E0,6.018379433E0
2.710596083E0,8.139632629E-1,8.686424768E-1,1.674153736E0,2.054231408E0
2.720531083E0,2.260248812E0,4.420122566E0,-1.905780659E0,5.317725840E0
2.730466083E0,2.790548879E0,5.432184963E0,-5.071281949E0,7.938116724E0
2.740400083E0,3.059341582E0,3.408415679E0,-4.376170507E0,6.334645741E0
2.750335083E0,2.412884529E0,-5.856600434E-1,-8.409395385E-1,2.621485980E0
2.760269083E0,2.139316259E0,-2.866483453E0,1.335066976E0,3.817827297E0
2.770204083E0,2.203202791E0,-1.832051947E0,1.070364108E0,3.058789989E0
2.780138083E0,6.931249966E-1,7.072178096E-1,-1.066496759E0,1.455333168E0
2.790073083E0,1.911929883E-1,2.221205199E0,-2.405732800E0,3.279917316E0
2.800007083E0,5.802768043E-1,2.071821118E0,-2.013657110E0,2.946859153E0
2.809942083E0,4.870200004E-1,1.369562332E0,-4.803815103E-1,1.530900342E0
2.819877083E0,2.854294201E-1,7.379344028E-1,6.951681599E-1,1.053221680E0
2.829812333E0,3.565079543E-1,1.122598747E0,1.197721435E0,1.679840023E0
2.839747333E0,1.370206549E-1,6.504419303E-1,1.400549944E0,1.550286912E0
2.849681333E0,2.338690379E-1,-3.923347217E-1,2.064332589E0,2.114258806E0
2.859616333E0,-3.599951606E-1,1.850421560E-1,1.609101415E0,1.659230086E0
2.869550333E0,-1.652014131E0,1.203143558E0,1.303024526E0,2.423752880E0
2.879485333E0,-3.299472696E0,1.321611655E0,1.244211477E0,3.765798672E0
2.889419333E0,-4.780016350E0,1.201988733E0,1.013836150E0,5.032017186E0
2.899354333E0,-5.287735348E0,1.080561360E0,5.388913813E-1,5.423851204E0
2.909288333E0,-3.160819425E0,1.445439311E0,2.561621323E-1,3.485067184E0
2.919223333E0,-6.854223132E-1,1.922206072E0,3.157449675E-1,2.065036275E0
2.929158333E0,-1.284285370E-1,2.152583445E0,1.649756813E-1,2.162712730E0
2.939092333E0,1.002920276E-1,2.198299316E0,5.423888934E-1,2.266443047E0
2.949027333E0,2.218594417E-2,2.172934095E0,3.596938097E-1,2.202615362E0
2.958961333E0,-1.373942920E-1,1.998791733E0,3.579747283E-1,2.035237453E0
