Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.897435792,-0.2191268186,-9.272919794,-0.04780451456,9.275631695
1.907450792,-0.2320230354,-9.645969813,-0.04973172029,9.6488881
1.917465792,-0.1254136395,-9.74881532,0.1609551724,9.750950482
1.927479792,-0.1292775161,-9.547824883,0.3243544078,9.55420737
1.937494792,-0.1943318833,-9.165696477,0.3206940508,9.173363694
1.947509792,-0.338074278,-8.834910716,0.4387399793,8.852255891
1.957524792,-0.1498398712,-8.420691036,0.6985013652,8.450940401
1.967539792,0.4842149448,-7.898185015,-0.3975404978,7.922993695
1.977554792,0.9240249646,-7.152187886,-1.295022612,7.326984186
1.987568792,1.610144851,-5.662195131,0.1093242216,5.887696657
1.997583792,2.593215876,-3.581435959,1.717901434,4.743694493
2.007598792,2.972649886,-0.5490751845,3.50539292,4.628813069
2.017613792,3.297453944,4.69387283,4.288663709,7.162281834
2.027628792,2.528515558,12.24747733,3.045314112,12.87120934
2.037643792,-3.53600514,23.71998809,-0.5825078094,23.98917428
2.047657792,-9.112564582,33.6467336,-4.610676892,35.16247797
2.057672792,-6.014291069,27.14864332,-5.918515431,28.42972663
2.067687792,-0.5439509039,18.14103334,-5.248304064,18.8927941
2.077702792,0.327206241,16.91912197,-5.139024282,17.68539858
2.087717792,-1.899639036,17.99886414,-6.239973128,19.14432039
2.097732792,-3.829364043,19.00433731,-5.213107334,20.07499324
2.107746792,-4.061978853,17.90428893,-2.962519877,18.59676742
2.117761792,-3.180936478,14.30154338,-1.376731603,14.71556624
2.127776792,-1.913586984,11.72699796,-0.436216321,11.89010433
2.137791792,-1.050195892,10.12321897,0.4872975969,10.18920668
2.147806792,-0.3063341662,8.207410337,1.361643448,8.325232606
2.157821792,0.3176757181,5.404746904,1.956576591,5.756769833
2.167835792,0.9682538154,1.929295821,2.521471417,3.319264365
2.177850792,1.714551564,-1.881716443,2.943883631,3.891914011
2.187865792,2.334754326,-5.313677689,2.769111525,6.43072523
2.197880792,2.397380345,-7.672476643,2.091346725,8.305905218
2.207895792,1.923154491,-8.905479593,2.278336004,9.391320723
2.217910792,1.664464022,-10.0603766,2.773246676,10.56752171
2.227925792,2.00778709,-11.44698649,2.821881477,11.95941988
2.237939792,2.80476346,-12.78946745,1.597053519,13.19044183
2.247954792,3.236339139,-13.75468137,-0.5088831782,14.13945235
2.257969792,2.844679478,-13.7198343,-1.033407658,14.04969701
2.267984792,1.70484197,-12.34020482,-0.1892392874,12.45885037
2.277999792,0.6640668198,-10.44232492,0.09750056684,10.46387313
2.288014792,0.1396239084,-9.1324878,-0.02898581743,9.133601066
2.298028792,-0.2249633996,-8.61465195,0.2053694165,8.620035577
2.308043792,-0.4668408206,-8.737679121,0.6169888401,8.771867077
2.318058792,-0.3852637569,-8.980633271,0.4919508111,9.002345123
2.328073792,-0.2318508349,-9.19826079,0.1887995768,9.203119126
2.338088792,-0.05745941877,-9.355290105,0.02383442044,9.35549692
2.348103792,0.05295238495,-9.401291905,-0.05342250109,9.401592812
2.358117792,0.1048019119,-9.298282092,0.04457564553,9.298979529
2.368132792,0.04177302025,-9.1675173,0.2998031004,9.172513305
2.378147792,-0.1157167632,-9.031637363,0.5382935035,9.048404485
2.388162792,-0.06141389072,-8.950991396,0.6112913132,8.972050808
2.398177792,0.1638289692,-8.669512281,0.5232614815,8.686834044
2.408192792,0.5730198249,-7.937275406,0.3534817278,7.965779429
2.418206792,1.109569104,-7.220945295,-0.08098510623,7.306144889
2.428221792,1.58319328,-6.562720721,0.2488925815,6.755571903
2.438236792,2.636686416,-5.220743213,1.142514364,5.959329998
2.448251792,3.694803823,-2.941163507,2.00186503,5.129276914
2.458266792,3.940533353,0.8151006925,5.115934796,6.50883869
2.468281792,3.882512017,7.31079478,5.737622459,10.07183853
2.478295792,0.1658677471,18.61250252,1.493622122,18.67307338
2.488310792,-8.085529804,33.70077591,-5.897640871,35.15537309
2.498325792,-11.62591363,31.90461417,-6.125434359,34.50488689
2.508340792,-5.544864317,18.8629376,-4.155567048,20.09538934
2.518355792,0.05900483787,14.43520371,-4.177925631,15.02776266
2.528370792,-0.3875963574,15.679124,-4.874626054,16.42398062
2.538384792,-1.553010245,17.71775808,-6.265475174,18.85701385
2.548399792,-2.693664024,19.34303143,-6.469603812,20.57339214
2.558414792,-2.917085842,17.42579023,-4.318443578,18.18836193
2.568429792,-2.633179548,13.21408055,-2.468970437,13.69822523
2.578444792,-1.897910599,10.87243558,-0.7557467759,11.06268833
2.588459792,-1.369658226,9.53483237,0.6482223272,9.654490363
2.598473792,-0.9731000608,7.826191757,1.617211211,8.050563536
2.608488792,-0.6554087014,5.487552833,2.54719098,6.085308418
2.618503792,-0.2655314914,2.389747097,3.102106948,3.924852313
2.628518792,0.4709245891,-1.063097481,3.132201397,3.341052501
2.638533792,1.318153904,-4.489978666,3.143376596,5.637220464
2.648547792,1.583746718,-7.491875448,2.817789595,8.159435617
2.658562792,0.9769381001,-9.164848046,2.393019783,9.522362702
2.668577792,0.4908462721,-10.28524532,2.405201873,10.57412868
2.678592792,0.7828391918,-11.61587045,2.35537307,11.87809185
2.688607792,1.632434437,-13.23142106,2.005358741,13.48172129
2.698622792,2.362228054,-14.42280294,0.7454860818,14.63397128
2.708636792,2.571188245,-14.36078503,-0.03311046163,14.58918271
