Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
29.24872313,-0.172577354,-9.045995786,-4.310394886,10.02194227
29.25865813,-0.841780076,-8.393399742,-4.134628168,9.394301624
29.26859213,-0.964370022,-7.768156972,-4.482037563,9.020140409
29.27852713,-0.75417022,-7.090990342,-4.392992654,8.375517967
29.28846113,-0.783983126,-6.655060535,-4.234397455,7.926826734
29.29839612,-1.034719335,-6.340253461,-3.938720716,7.535448157
29.30833013,-1.312864513,-6.011550479,-3.355380263,7.00863247
29.31826513,-1.536079047,-5.453505081,-2.422171662,6.161750731
29.32819913,-1.580710552,-4.71964151,-1.241589001,5.1298348
29.33813413,-1.263173413,-3.795190283,0.084265979,4.000772064
29.34806913,-0.720585056,-2.595322335,1.842595939,3.263449194
29.35800313,-0.224702285,-0.938847656,4.309739121,4.416534538
29.36793813,0.160645599,1.409490629,6.122080396,6.284293057
29.37787212,0.302050642,4.434328376,6.571101535,7.933087553
29.38780713,-0.584448208,8.453466434,8.320235871,11.87556312
29.39774113,-1.957594737,12.422274,10.04738292,16.09642731
29.40767613,-1.827205044,15.31998801,9.776359799,18.2652107
29.41761013,-0.268569924,14.87752219,7.345029643,16.59404281
29.42754512,1.792079211,10.20663067,5.096804461,11.54834504
29.43747913,2.92220391,5.546247768,4.125531655,7.504675305
29.44741413,2.457246185,2.080158078,3.462075284,4.727693065
29.45734813,1.683075563,-0.412667245,3.470362251,3.878975607
29.46728313,0.651558748,-1.821925739,3.916035858,4.367983407
29.47721713,-1.530274078,-1.85031631,5.138982766,5.672261724
29.48715213,-2.993482346,0.026154011,4.591578716,5.481260411
29.49708613,-3.563430628,3.363825397,2.472448361,5.488748495
29.50702112,-3.880557877,8.183085335,-1.187047927,9.134040608
29.51695513,-3.885677699,13.10231921,-5.02504743,14.56091898
29.52689013,-4.783115959,12.59433183,-11.31922717,17.59603069
29.53682413,-3.902513003,5.999727409,-14.43730871,16.11403797
29.54675913,-1.094237924,-1.739419772,-12.62218562,12.78837393
29.55669313,0.103461511,-6.750651401,-9.319426793,11.50798481
29.56662813,-1.355100706,-8.295191077,-5.653389224,10.12952628
29.57656213,-4.869495707,-5.685382265,-0.296574871,7.491563027
29.58649713,-6.450716136,-3.767436474,2.334808705,7.826662631
29.59643112,-4.016846534,-2.579360606,3.02087275,5.649232637
29.60636613,-0.829859357,-2.014198562,1.867252185,2.869197296
29.61630013,1.314945245,-2.617748746,-1.349536496,3.225358623
29.62623513,3.263147161,-2.0890897,-3.754018868,5.39491268
29.63616913,4.836961214,-0.264458454,-5.845869623,7.592122477
29.64610413,6.089045967,2.014199147,-6.056519076,8.821275548
29.65603804,5.785995889,4.063388032,-5.34806458,8.865137646
29.66597304,4.877491189,5.487503132,-2.281171319,7.688065654
29.67590704,3.805614114,4.17738184,0.196535735,5.65436505
29.68584204,2.769048375,1.853747456,2.132193035,3.956040403
29.69577604,2.903410666,-0.389746159,2.568749371,3.896173623
29.70571104,3.026203364,-2.651611142,2.076494505,4.527778471
29.71564504,2.231412683,-4.213893608,1.472374363,4.990389581
29.72558004,1.484368026,-5.184983981,1.085517898,5.501432216
