"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.546642000E0,-9.618983159E0,9.049019381E0,3.677505420E0,1.370888890E1
1.556657000E0,-9.740860183E0,9.003692350E0,3.742227373E0,1.378241992E1
1.566672000E0,-1.168424662E1,9.106425591E0,-5.865102285E-1,1.482540389E1
1.576688000E0,-1.301953784E1,5.391064419E0,-2.481391093E0,1.430836269E1
1.586703000E0,-8.294123375E0,-1.092525932E0,4.723894482E0,9.607355232E0
1.596718000E0,-7.060556754E0,3.213601071E0,2.038903048E0,8.020961237E0
1.606733000E0,-8.506599498E0,5.925378892E0,-6.253316474E0,1.210687065E1
1.616748000E0,-6.033882165E0,3.025721262E0,-1.031950532E1,1.233105483E1
1.626764000E0,-3.583486286E0,2.369680622E0,-8.685979210E0,9.690355775E0
1.636779000E0,-1.675097476E0,2.291091120E0,-6.937939473E0,7.496002548E0
1.646794000E0,-5.922012504E-2,4.098558449E0,-4.536675115E0,6.114172837E0
1.656810000E0,1.943703214E0,5.791281772E0,-2.557254038E0,6.622422137E0
1.666825000E0,2.637455910E0,7.349553049E0,-2.525874370E-1,7.812547863E0
1.676840000E0,-1.250515214E0,6.722903439E0,-6.045833143E-1,6.864891837E0
1.686855000E0,-1.529826035E0,4.115867962E0,5.289169816E-1,4.422724268E0
1.696871000E0,-1.194544277E0,4.578716011E0,5.562697155E0,7.303093590E0
1.706886000E0,-3.100723497E0,2.750338454E0,5.687936913E0,7.037860054E0
1.716901000E0,-4.259563286E0,-7.209318691E-1,5.357702546E0,6.882484923E0
1.726916000E0,-4.031911885E0,2.008685807E0,4.241737465E0,6.187363642E0
1.736932000E0,-3.080554111E0,1.295556462E0,4.378211478E0,5.507904858E0
1.746947000E0,-2.026650939E0,-1.190344003E0,2.813342788E0,3.665941968E0
1.756962000E0,-1.354724145E0,-4.399755544E0,3.466831702E0,5.762989537E0
1.766977000E0,-9.869690716E-2,-5.552262214E0,2.856469511E0,6.244739774E0
1.776993000E0,1.699719078E0,-6.644598697E0,2.900826489E0,7.446779915E0
1.787008000E0,3.969911811E0,-5.519614871E0,2.969652311E0,7.419244096E0
1.797023000E0,2.329000081E0,-4.390518698E0,3.014567113E0,5.812788547E0
1.807038000E0,3.251572890E0,-5.633819763E0,3.597425171E0,7.433311458E0
1.817054000E0,3.355507733E0,-6.622292739E0,3.854406790E0,8.364845782E0
1.827069000E0,1.685439885E0,-7.685767365E0,1.009079382E1,1.279593090E1
1.837084000E0,2.658448876E0,-2.730671344E0,-2.890944110E0,4.783458400E0
1.847099000E0,5.737217832E-1,2.886322471E0,-7.107308167E0,7.692453671E0
1.857115000E0,-1.884856836E0,-2.528125548E-1,-3.641333667E0,4.108029985E0
1.867130000E0,4.494664040E-1,-2.168955064E0,-5.224767852E-1,2.275822513E0
1.877145000E0,9.853129940E-1,-3.488214970E-2,-2.656833290E0,2.833870426E0
1.887160000E0,-1.274177288E0,-2.134469356E0,-3.692897923E0,4.451626923E0
1.897176000E0,-2.583793965E0,-6.152597015E0,-1.626845668E0,6.868556479E0
1.907191000E0,-1.387092431E0,-3.018246766E0,1.099232689E0,3.498878599E0
1.917206000E0,1.643517249E0,9.182525933E-1,1.708912509E0,2.542581117E0
1.927221000E0,2.591757873E0,-2.191809492E0,2.142143242E0,4.013728365E0
1.937237000E0,2.152412122E0,1.932978398E-1,-2.584432773E-3,2.161075815E0
1.947252000E0,-2.132668121E-1,2.831708307E0,-7.721313758E0,8.226952098E0
1.957267000E0,-3.369019186E0,1.315990142E0,-1.010635443E1,1.073408218E1
1.967282000E0,-4.538854373E0,-4.275210435E0,-6.573338095E0,9.060209545E0
1.977298000E0,-1.074027681E0,-2.027323222E-1,-3.496838443E0,3.663675061E0
1.987313000E0,1.682536304E-3,-5.331214659E0,-3.973704607E0,6.649224081E0
