"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.597153958E0,5.119375883E0,8.991358234E0,5.444046625E0,1.169145739E1
1.607195958E0,6.459135541E0,1.061269875E1,3.833486037E0,1.300174688E1
1.617236958E0,9.389234362E0,1.434392400E1,-2.747219257E-1,1.714588434E1
1.627277958E0,8.865326763E0,1.463084103E1,4.285331381E0,1.763574758E1
1.637319958E0,7.535979826E0,1.248711260E1,7.615820632E0,1.645356183E1
1.647360958E0,6.767202530E0,9.778342590E0,6.472471286E0,1.353897701E1
1.657401958E0,6.385032023E0,5.482137142E0,6.953092532E0,1.091640771E1
1.667442958E0,7.353731470E0,4.605041345E0,7.086666327E0,1.120288409E1
1.677484958E0,7.980808511E0,5.312079061E0,5.571643395E0,1.108849397E1
1.687525958E0,7.894887770E0,5.434456022E0,4.299942696E0,1.050485946E1
1.697566958E0,8.217882115E0,5.628862494E0,2.958046465E0,1.039075158E1
1.707607958E0,8.618062631E0,5.591221043E0,1.515780438E0,1.038413918E1
1.717649958E0,8.461827952E0,4.662319500E0,1.149176389E0,9.729355672E0
1.727690958E0,7.318307283E0,2.256783167E0,-5.745380545E-1,7.679894903E0
1.737731958E0,3.785842924E0,-5.465215884E0,-1.556934487E1,1.692943268E1
1.747773958E0,-3.002896070E-2,-1.360065635E1,-3.121744471E1,3.405154342E1
1.757814958E0,-2.139917207E-1,-1.297071944E1,-1.758025320E-1,1.297367572E1
1.767855958E0,-4.111391918E0,-1.703148909E1,1.407507370E1,2.247404867E1
1.777897958E0,-7.312187587E0,-2.176542061E1,1.043797576E1,2.522207286E1
1.787938958E0,-7.663687693E0,-2.294560156E1,6.669130690E0,2.509402408E1
1.797979958E0,-4.688238453E0,-1.976025599E1,4.917659222E0,2.089570934E1
1.808020958E0,-7.724586444E0,-1.628191112E1,-1.333653996E1,2.241948179E1
1.818062958E0,-1.469608543E1,-1.377294339E1,-1.831090899E1,2.722054894E1
1.828103958E0,-8.232432911E0,-1.138906865E1,5.497986020E0,1.509011884E1
1.838144958E0,-1.217876787E1,-1.497566887E1,1.083207371E0,1.933303865E1
1.848186958E0,-1.687802306E1,-2.012873115E1,-6.391525941E0,2.703488643E1
1.858227958E0,-1.439031581E1,-2.128144423E1,-2.458274710E-1,2.569127262E1
1.868268958E0,-1.212103948E1,-1.599329256E1,-1.650944967E0,2.013530790E1
1.878309958E0,-9.245650134E0,-6.666492426E0,4.602569143E0,1.229259169E1
1.888351958E0,-1.568657452E1,-4.959641061E0,7.785677569E0,1.820119323E1
1.898392958E0,-2.120814353E1,-7.212114245E0,3.806046224E-1,2.240412471E1
1.908433958E0,-1.388281491E1,-2.795926271E0,-6.163238947E0,1.544458701E1
1.918475958E0,-4.660058967E0,4.363099934E0,-2.611143147E0,6.897163123E0
1.928516958E0,-6.273226243E-1,7.298331440E0,5.239723568E-1,7.343958232E0
1.938557958E0,6.214584517E-1,4.495882015E0,-2.720490173E-2,4.538711911E0
1.948598958E0,2.223083324E0,1.917861591E0,-4.892691319E-1,2.976520928E0
1.958640958E0,5.653029621E0,3.284866351E0,-3.101493283E-1,6.545478091E0
1.968682333E0,9.561738918E0,6.051094614E0,1.963012621E-2,1.131560792E1
1.978723333E0,1.204842642E1,7.360490266E0,-6.154790159E-1,1.413224011E1
1.988765333E0,1.244968224E1,7.421778442E0,-2.052504841E0,1.463865291E1
1.998806333E0,1.191475439E1,8.063529071E0,-2.982089338E0,1.469267607E1
2.008847333E0,1.017548840E1,9.121620750E0,-3.740760891E0,1.416819753E1
2.018888333E0,7.064614137E0,1.048305896E1,-4.535764704E0,1.343043036E1
2.028930333E0,3.725045330E0,1.127048010E1,-4.278132874E0,1.261753167E1
2.038971333E0,1.300478649E0,1.229014096E1,-9.367577152E-1,1.239420528E1
2.049012333E0,-7.636592281E-1,1.051163313E1,3.347964824E0,1.105832153E1
2.059054333E0,-1.598083799E0,8.081625618E0,6.778170737E0,1.066818368E1
2.069095333E0,-3.732599348E-1,7.672932726E0,7.591352373E0,1.080008567E1
2.079136333E0,2.514528433E0,7.451565912E0,6.107732499E0,9.957564163E0
2.089177333E0,4.706152568E0,6.823503031E0,4.523873806E0,9.443172127E0
2.099219333E0,6.091006538E0,6.139936624E0,2.563922203E0,9.020691739E0
